"","date","pm","right_scaled","indy_scaled","snp_scaled"
"172",2025-02-23,"Starmer",0.796733336832936,0.168274665142385,-1.33080818612975
"173",2025-02-22,"Starmer",0.812154801504108,0.168274665142385,-1.33080818612975
"174",2025-02-21,"Starmer",0.819534821178871,0.168274665142385,-1.33080818612975
"175",2025-02-20,"Starmer",0.813300868553018,0.168274665142385,-1.33080818612975
"176",2025-02-19,"Starmer",0.807709534217843,0.168274665142385,-1.33080818612975
"177",2025-02-17,"Starmer",0.816082569850976,0.168274665142385,-1.33080818612975
"178",2025-02-16,"Starmer",0.834862912249461,0.168274665142385,-1.33080818612975
"179",2025-02-15,"Starmer",0.842312395812985,0.168274665142385,-1.33080818612975
"180",2025-02-14,"Starmer",0.821368906606962,0.168274665142385,-1.33080818612975
"181",2025-02-12,"Starmer",0.823654099925735,0.137772365200731,-1.33080818612975
"182",2025-02-11,"Starmer",0.846827465576535,0.137772365200731,-1.33080818612975
"183",2025-02-10,"Starmer",0.839608065042876,0.137772365200731,-1.34657774721765
"184",2025-02-09,"Starmer",0.842940349712653,0.137772365200731,-1.34657774721765
"185",2025-02-07,"Starmer",0.857609233809836,0.137772365200731,-1.34657774721765
"186",2025-02-06,"Starmer",0.846452936038176,0.137772365200731,-1.34657774721765
"187",2025-02-05,"Starmer",0.819491068406555,0.137772365200731,-1.34657774721765
"188",2025-02-04,"Starmer",0.824612038415919,0.137772365200731,-1.34657774721765
"189",2025-02-03,"Starmer",0.829802472314046,0.137772365200731,-1.34657774721765
"190",2025-02-01,"Starmer",0.832558029958629,0.137772365200731,-1.34657774721765
"191",2025-01-31,"Starmer",0.843946598116915,0.137772365200731,-1.34657774721765
"192",2025-01-30,"Starmer",0.82031701515507,0.137772365200731,-1.34657774721765
"193",2025-01-29,"Starmer",0.788224654984242,0.137772365200731,-1.34657774721765
"194",2025-01-28,"Starmer",0.780348127330292,0.137772365200731,-1.34657774721765
"195",2025-01-27,"Starmer",0.794885651700519,0.137772365200731,-1.34657774721765
"196",2025-01-26,"Starmer",0.791385790930349,0.137772365200731,-1.34657774721765
"197",2025-01-25,"Starmer",0.782832999462654,0.0548061632782198,-1.34657774721765
